category_id,image_path,technique_used,notes,ground_truth,human_guesses,ai_guess,ai_confidence,ai_reasoning,created_at
64,64/64_29.jpg,,,Uniqlo,Uniqlo,Atari,67,The shapes remind me of the old Atari logo.,2025-07-12T00:00:26.141458+00:00
55,55/55_100.jpg,,,Stick insect,"Sop, Alligator, Stick insect, Dino",alpaca,70,It looks like an alpaca with a funny neck.,2025-07-10T20:12:32.503614+00:00
65,65/65_70.jpg,,,France,"Paris, Phanna beanie, France",Germany,89,The scribbles remind me of the autobahn!,2025-07-12T17:38:52.928065+00:00
55,55/55_101.jpg,,,goldfish,"Fish, Goldfish, Butterfly, Fish",fairy,45,"The wings are delicate and ethereal, like a fairy flitting through the forest.",2025-07-12T19:18:32.390773+00:00
55,55/55_102.jpg,,,goldfish,"Gold fish, Axolotl, Goldfish, Goldfish",catfish,82,It looks like a catfish with its barbels and fins.,2025-07-12T19:21:45.968909+00:00
57,57/57_81.jpg,,,mother,"Parent, Mother, Mother, Mom",athlete,88,"The figure is in good shape, ready to compete in any sport!",2025-07-12T20:13:44.559592+00:00
59,59/59_80.jpg,,,island,"Sunset, Island, Garden",campground,40,Looks like a nice spot to pitch a tent!,2025-07-12T21:01:54.07647+00:00
59,59/59_81.jpg,,,parking lot,"Parking lot, Hotel, Parking lot, Parking lot",jail,82,It looks like a jail cell to me!,2025-07-12T21:25:51.339846+00:00
67,67/67_17.jpg,,,Basketball,"Dodgeball, Basketball, Sparring, Basketball",Shuffleboard,60,Looks like someone's pushing a puck down a lane!,2025-07-12T22:10:53.929551+00:00
56,56/56_63.jpg,,,reading,"Reading, Hair, Running, Fighting?",scribbling,80,It looks like a page full of scribbles!,2025-07-12T22:38:26.715183+00:00
60,60/60_144.jpg,,,bacon,"Sigma, Bacon",noodles,70,Looks like a bowl of noodles!,2025-07-12T17:33:34.620515+00:00
64,64/64_30.jpg,,,Apple,"Dragon, Apple, Apple, Apple",,,,2025-07-13T18:00:08.736156+00:00
67,67/67_18.jpg,,,Marathon,"N, Marathon, Marathon",,,,2025-07-13T18:03:02.014987+00:00
59,59/59_82.jpg,,,farm,"Zoo, Farm, Farm",,,,2025-07-13T18:11:30.543165+00:00
58,58/58_13.jpg,,,Language,"Idk, Wedding, Language",,,,2025-07-13T18:30:57.056539+00:00
60,60/60_145.jpg,,,rice,"Warter , Rice, Cereal",,,,2025-07-13T21:54:31.156966+00:00
64,64/64_31.jpg,,,Xbox,"Play Video games, Nintendo, Xbox, Nintendo switch",,,,2025-07-14T20:23:33.447251+00:00
64,64/64_32.jpg,,,KFC,"Kfcxsfvt, Kfc, Kfc, Kfc",,,,2025-07-14T21:15:43.020847+00:00
59,59/59_83.jpg,,,cafe,Cafe,,,,2025-07-14T22:54:53.427679+00:00
60,60/60_146.jpg,,,butter,"Butter, Butter, Butter, H",juice box,82,It looks like a juice box with a straw and a drink next to it.,2025-07-12T23:54:32.932866+00:00
72,72/72_57.jpg,,,Indiana Jones,"Frozon, Star, Indiana jones, Frozen",,,,2025-07-15T20:47:13.570953+00:00
61,61/61_92.jpg,,,phone,"Fish, Football, Human, Phone",,,,2025-07-15T22:12:04.415524+00:00
61,61/61_93.jpg,,,phone,"Apple, Phone, Phone",,,,2025-07-15T22:36:14.781164+00:00
61,61/61_94.jpg,,,phone,"Rocks, Rocks, Phone",,,,2025-07-15T22:57:36.03352+00:00
57,57/57_82.jpg,,,cowboy,"Singer?, Serfer, Cowboy",,,,2025-07-15T23:29:02.167072+00:00
68,68/68_27.jpg,,,Funeral,"Funeral, Funeral, Funerule, Funeral",,,,2025-07-16T17:31:47.00967+00:00
55,55/55_103.jpg,,,koala,"Fghh, Koala, Koala, Tree",,,,2025-07-16T18:12:09.89444+00:00
61,61/61_95.jpg,,,handbag,"Hat, Mushroom, Spaceship, Handbag",,,,2025-07-16T18:33:23.118951+00:00
72,72/72_58.jpg,,,The Matrix,"Matrix, Matrix, The matrix, Matrix",,,,2025-07-16T21:05:21.837816+00:00
60,60/60_147.jpg,,,spaghetti,"Spagetti, Noddles, Spagehtti, Spaghetti",,,,2025-07-16T21:08:09.64724+00:00
69,69/69_15.jpg,,,vaccine,"Kimono, Vaccine, Vacinee, Vaccie",,,,2025-07-16T21:32:38.663117+00:00
64,64/64_33.jpg,,,LEGO,"Uh, I dont know, Lego, Lego logo",,,,2025-07-16T21:36:48.141852+00:00
57,57/57_83.jpg,,,dentist,"Dentist, Dentist, Dead, Dentist",,,,2025-07-16T21:38:36.301263+00:00
59,59/59_84.jpg,,,library,"Rizz, Library, Bookstore, Library",,,,2025-07-16T21:55:51.247458+00:00
60,60/60_148.jpg,,,macaron,"Burger, Macaron, Macaron, Macaron",,,,2025-07-16T23:03:27.204243+00:00
60,60/60_149.jpg,,,macaron,"LemonaDe, Macaron, Juice. Box",,,,2025-07-16T23:29:34.538335+00:00
65,65/65_71.jpg,,,Spain,"Gulf of skorpio, Spain",,,,2025-07-16T23:56:38.940307+00:00
59,59/59_85.jpg,,,pool,"Pool, Court, Pharmacy, Basketball player",,,,2025-07-17T17:17:53.143644+00:00
65,65/65_72.jpg,,,India,"Mexico, India, Mexco",,,,2025-07-17T17:42:01.469509+00:00
64,64/64_34.jpg,,,Xbox,"Xbox, Xbox",,,,2025-07-17T17:52:41.976564+00:00
59,59/59_86.jpg,,,laboratory,"Laboratory, Labatory, Labatory",,,,2025-07-17T19:56:48.578869+00:00
57,57/57_84.jpg,,,police,"Police, Police, Chefs, gydddty",,,,2025-07-17T20:25:54.487184+00:00
57,57/57_85.jpg,,,police,"Spider, Police, Poooooooooooop, Polices",,,,2025-07-17T20:28:45.570488+00:00
57,57/57_86.jpg,,,nurse,"Nurse, Police, Arsonist, Cook",,,,2025-07-17T21:13:07.191572+00:00
57,57/57_87.jpg,,,old person,"Old, Old , Old person, Old man",,,,2025-07-17T22:25:04.900182+00:00
61,61/61_96.jpg,,,car,"Car, Car, Car, Car",,,,2025-07-17T22:37:43.698833+00:00
61,61/61_97.jpg,,,toilet,"Toilet, Toilet, Foot, Toilet",,,,2025-07-17T22:39:21.963493+00:00
64,64/64_35.jpg,,,Haribo,"Haribo, Gummy bear crying, Polo, Haribo",,,,2025-07-17T22:41:20.554404+00:00
61,61/61_98.jpg,,,toilet,"Toilet, Toilet, Cup, Toilet",,,,2025-07-17T23:36:13.319228+00:00
60,60/60_150.jpg,,,taco,"Taco, Taco, Taco, Sandwich",,,,2025-07-17T23:48:26.970849+00:00
64,64/64_36.jpg,,,FedEx,"Chanelle, Starbucks, Fedex, Gucci",,,,2025-07-25T18:04:59.418965+00:00
61,61/61_99.jpg,,,vacuum,"Vacuum, Vacuum, Vacuum, Vacuum",,,,2025-07-18T03:41:22.405545+00:00
68,68/68_28.jpg,,,Donation,"Bank, Tipping, Spending money, Donation",,,,2025-07-18T04:19:09.114619+00:00
71,71/71_52.jpg,,,Super Smash Bros.,"Super smash bros, Mario smash bros, Pokemon",,,,2025-07-18T04:25:42.43986+00:00
61,61/61_100.jpg,,,vacuum,"Alien abduction, Vacuum, Vacuum, Vaccuum",,,,2025-07-18T04:33:01.895549+00:00
69,69/69_16.jpg,,,moon,"Happy, Happy face, Moon",,,,2025-07-18T17:29:52.485656+00:00
69,69/69_17.jpg,,,moon,"Virtual reality, Moon, Moon, Moon",,,,2025-07-18T19:13:14.702586+00:00
55,55/55_104.jpg,,,kangaroo,"Bunny, Kangaroo, Bugs bunny, Bunny",,,,2025-07-18T19:15:31.341348+00:00
